"Instituto Nacional de Estadística y Geografía",
"Consulta en línea de los precios promedio del INPC ",
"Publicados en el diario oficial de la Federación mensualmente ",
"Fecha de consulta: 14/03/2023 13:01:46",

"Año","Mes","Fecha_Pub_DOF","Clave ciudad","Nombre ciudad","División","Grupo","Clase","Subclase","Clave genérico","Genérico","Consecutivo","Especificación","Precio promedio","Cantidad","Unidad","Estatus"
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","048","Guayaba","021","A GRANEL                                                    ","27","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","048","Guayaba","022","A GRANEL                                                    ","33.75","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","048","Guayaba","023","EXTRA, MEDIANA, A GRANEL                                    ","22.75","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","048","Guayaba","024","EXTRA, A GRANEL                                             ","35","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","048","Guayaba","025","A GRANEL                                                    ","30","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","048","Guayaba","026","A GRANEL                                                    ","35","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","048","Guayaba","027","A GRANEL                                                    ","24.75","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","048","Guayaba","028","GRANDE, A GRANEL                                            ","20.5","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","048","Guayaba","029","A GRANEL                                                    ","33.75","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","048","Guayaba","030","A GRANEL                                                    ","57.5","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","048","Guayaba","031","A GRANEL                                                    ","35.5","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","049","Limón","001","AGRIO, A GRANEL                                             ","69.9","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","049","Limón","002","AGRIO, A GRANEL                                             ","75.9","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","049","Limón","003","AGRIO, A GRANEL                                             ","58.75","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","049","Limón","004","AGRIO, A GRANEL                                             ","79","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","049","Limón","005","AGRIO, A GRANEL                                             ","53.75","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","049","Limón","006","PERSA, A GRANEL                                             ","65.4","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","049","Limón","007","AGRIO, A GRANEL                                             ","72.75","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","049","Limón","008","AGRIO, A GRANEL                                             ","65","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","049","Limón","009","AGRIO, A GRANEL                                             ","68.75","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","049","Limón","010","AGRIO, A GRANEL                                             ","50","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","049","Limón","011","AGRIO, A GRANEL                                             ","75","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","049","Limón","012","AGRIO, MEDIANO, A GRANEL                                    ","71.25","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","049","Limón","013","AGRIO, A GRANEL                                             ","67.5","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","049","Limón","014","AGRIO, A GRANEL                                             ","71.25","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","049","Limón","015","AGRIO, A GRANEL                                             ","61.25","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","049","Limón","016","AGRIO, A GRANEL                                             ","66.25","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","049","Limón","017","AGRIO, A GRANEL                                             ","72.5","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","049","Limón","018","AGRIO, A GRANEL                                             ","78.75","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","049","Limón","019","AGRIO, A GRANEL                                             ","67.5","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","049","Limón","020","AGRIO, A GRANEL                                             ","74","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","049","Limón","021","AGRIO, A GRANEL                                             ","63.75","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","049","Limón","022","AGRIO, A GRANEL                                             ","65","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","049","Limón","023","AGRIO, A GRANEL                                             ","70","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","049","Limón","024","AGRIO, A GRANEL                                             ","71.4","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","049","Limón","025","PERSA, A GRANEL                                             ","45.43","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","049","Limón","026","AGRIO, A GRANEL                                             ","72.5","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","049","Limón","027","AGRIO, A GRANEL                                             ","68.13","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","049","Limón","028","AGRIO, A GRANEL                                             ","68.75","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","049","Limón","029","AGRIO, A GRANEL                                             ","77.5","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","049","Limón","030","AGRIO, A GRANEL                                             ","68.75","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","049","Limón","031","AGRIO, A GRANEL                                             ","57.5","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","049","Limón","032","AGRIO, A GRANEL                                             ","73.75","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","049","Limón","033","AGRIO, A GRANEL                                             ","73.75","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","049","Limón","034","AGRIO, A GRANEL                                             ","65","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","049","Limón","035","AGRIO, A GRANEL                                             ","78.71","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","050","Manzana","001","STARKING, A GRANEL                                          ","70","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","050","Manzana","002","PERON, GOLDEN, A GRANEL                                     ","48.43","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","050","Manzana","003","GALA, ROYAL, A GRANEL                                       ","51.38","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","050","Manzana","004","GOLDEN, DELICIOUS, A GRANEL                                 ","46.63","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","050","Manzana","005","GOLDEN, DELICIOUS, A GRANEL                                 ","40","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","050","Manzana","006","PERON, GOLDEN, A GRANEL                                     ","70","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","050","Manzana","007","GOLDEN, AMERICANA, A GRANEL                                 ","82.5","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","050","Manzana","008","GALA, A GRANEL                                              ","75","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","050","Manzana","009","RED DELICIOUS, A GRANEL                                     ","57.5","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","050","Manzana","010","RED DELICIOUS, A GRANEL                                     ","60","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","050","Manzana","011","RED DELICIOUS, NACIONAL, A GRANEL                           ","41","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","050","Manzana","012","GALA, A GRANEL                                              ","70","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","050","Manzana","013","USA, GRANNY SMITH, A GRANEL                                 ","53.4","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","050","Manzana","014","GALA, A GRANEL                                              ","60","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","050","Manzana","015","GALA, A GRANEL                                              ","66.25","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","050","Manzana","016","GALA, A GRANEL                                              ","60","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","050","Manzana","017","GOLDEN, A GRANEL                                            ","42.5","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","050","Manzana","018","GALA, A GRANEL                                              ","65","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","050","Manzana","019","RED DELICIOUS, A GRANEL                                     ","60","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","051","Melón","001","CHINO, POR PZA                                              ","50","1","PZA   ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","051","Melón","002","CHINO, A GRANEL                                             ","30.41","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","051","Melón","003","CHINO, A GRANEL                                             ","27.33","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","051","Melón","004","CHINO, POR PZA                                              ","33.75","1","PZA   ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","051","Melón","005","CHINO, POR PZA                                              ","41.25","1","PZA   ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","051","Melón","006","CHINO, POR PZA                                              ","68.75","1","PZA   ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","051","Melón","007","CHINO, A GRANEL                                             ","35.65","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","051","Melón","008","CHINO, POR PZA                                              ","35","1","PZA   ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","051","Melón","009","CHINO, A GRANEL                                             ","33.05","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","051","Melón","010","CHINO, POR PZA                                              ","35","1","PZA   ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","051","Melón","011","CHINO, POR PZA                                              ","59","1","PZA   ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","051","Melón","012","CHINO, CALIFORNIA, POR PZA                                  ","23.75","1","PZA   ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","051","Melón","013","CHINO, POR PZA                                              ","67.73","1","PZA   ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","051","Melón","014","CHINO, POR PZA                                              ","32.5","1","PZA   ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","051","Melón","015","VALENCIANO, GRANDE, POR PZA                                 ","35","1","PZA   ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","051","Melón","016","CHINO, A GRANEL                                             ","30.9","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","051","Melón","017","VALENCIANO, POR PZA                                         ","48.75","1","PZA   ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","051","Melón","018","CHINO, POR PZA                                              ","47.5","1","PZA   ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","051","Melón","019","CHINO, POR PZA                                              ","26.25","1","PZA   ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","051","Melón","020","VALENCIANO, POR PZA                                         ","37.5","1","PZA   ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","051","Melón","021","VALENCIANO, POR PZA                                         ","50","1","PZA   ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","051","Melón","022","CHINO, POR PZA                                              ","32.5","1","PZA   ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","052","Naranja","001","VALENCIA, A GRANEL                                          ","14","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","052","Naranja","002","VALENCIA, A GRANEL                                          ","20.4","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","052","Naranja","003","VALENCIA, A GRANEL                                          ","13.3","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","052","Naranja","004","VALENCIA, A GRANEL                                          ","9.75","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","052","Naranja","005","VALENCIA, A GRANEL                                          ","10","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","052","Naranja","006","VALENCIA, A GRANEL                                          ","12","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","052","Naranja","007","VALENCIA, A GRANEL                                          ","18.95","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","052","Naranja","008","VALENCIA, A GRANEL                                          ","21.65","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","052","Naranja","009","VALENCIA, A GRANEL                                          ","15","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","052","Naranja","010","VALENCIA, A GRANEL                                          ","14","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","052","Naranja","011","VALENCIA, DULCE, A GRANEL                                   ","10","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","052","Naranja","012","VALENCIA, A GRANEL                                          ","10.5","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","052","Naranja","013","VALENCIA, A GRANEL                                          ","12","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","052","Naranja","014","VALENCIA, A GRANEL                                          ","13.5","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","052","Naranja","015","VALENCIA, VERACRUZ, A GRANEL                                ","7.75","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.6. Frutas y hortalizas","16 Frutas frescas","052","Naranja","016","VALENCIA, A GRANEL                                          ","10.05","1","KG    ",""
