cat,title,date,week,url,Periodo
Igualdad,Orçamento do MMA tem recomposição de meio bilhão e retorna aos ...,Jan 17,3,https://news.google.com/articles/CBMidWh0dHBzOi8vb2Vjby5vcmcuYnIvcmVwb3J0YWdlbnMvb3JjYW1lbnRvLWRvLW1tYS10ZW0tcmVjb21wb3NpY2FvLWRlLW1laW8tYmlsaGFvLWUtcmV0b3JuYS1hb3MtdmFsb3Jlcy1wcmUtYm9sc29uYXJvL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,16 de Enero del 2023 al 22 de Enero  del 2023
Igualdad,Elsa Aguirre: la actriz de la Época de Oro que tuvo una grave enfermedad,Jan 18,3,https://news.google.com/articles/CBMiiQFodHRwczovL2hlcmFsZG9kZW1leGljby5jb20ubXgvZXNwZWN0YWN1bG9zLzIwMjMvMS8xOC9lbHNhLWFndWlycmUtbGEtYWN0cml6LWRlLWxhLWVwb2NhLWRlLW9yby1xdWUtdHV2by11bmEtZ3JhdmUtZW5mZXJtZWRhZC00NzQyNDEuaHRtbNIBiQFodHRwczovL2hlcmFsZG9kZW1leGljby5jb20ubXgvZXNwZWN0YWN1bG9zLzIwMjMvMS8xOC9lbHNhLWFndWlycmUtbGEtYWN0cml6LWRlLWxhLWVwb2NhLWRlLW9yby1xdWUtdHV2by11bmEtZ3JhdmUtZW5mZXJtZWRhZC00NzQyNDEuaHRtbA?hl=en-US&gl=US&ceid=US%3Aen,16 de Enero del 2023 al 22 de Enero  del 2023
Igualdad,OEA: “Estigmatización y uso generalizado del término terrorista generan mayor violencia”,Jan 19,3,https://news.google.com/articles/CBMicGh0dHBzOi8vZWxidWhvLnBlLzIwMjMvMDEvb2VhLWVzdGlnbWF0aXphY2lvbi15LXVzby1nZW5lcmFsaXphZG8tZGVsLXRlcm1pbm8tdGVycm9yaXN0YS1nZW5lcmFuLW1heW9yLXZpb2xlbmNpYS_SAXZodHRwczovL2VsYnVoby5wZS8yMDIzLzAxL29lYS1lc3RpZ21hdGl6YWNpb24teS11c28tZ2VuZXJhbGl6YWRvLWRlbC10ZXJtaW5vLXRlcnJvcmlzdGEtZ2VuZXJhbi1tYXlvci12aW9sZW5jaWEvP2FtcD0x?hl=en-US&gl=US&ceid=US%3Aen,16 de Enero del 2023 al 22 de Enero  del 2023
Igualdad,"El Frente Polisario aprueba intensificar la ""lucha armada"" contra Marruecos",Jan 19,3,https://news.google.com/articles/CBMiZmh0dHBzOi8vd3d3LnJ0dmUuZXMvbm90aWNpYXMvMjAyMzAxMTkvZnJlbnRlLXBvbGlzYXJpby1hcHJ1ZWJhLWludGVuc2lmaWNhci1sdWNoYS1hcm1hZGEvMjQxNjYzMC5zaHRtbNIBZmh0dHBzOi8vYW1wLnJ0dmUuZXMvbm90aWNpYXMvMjAyMzAxMTkvZnJlbnRlLXBvbGlzYXJpby1hcHJ1ZWJhLWludGVuc2lmaWNhci1sdWNoYS1hcm1hZGEvMjQxNjYzMC5zaHRtbA?hl=en-US&gl=US&ceid=US%3Aen,16 de Enero del 2023 al 22 de Enero  del 2023
Igualdad,El 22% de la población de América Latina y el Caribe no accede a ...,Jan 18,3,https://news.google.com/articles/CBMiaGh0dHBzOi8vd3d3LmNsYXJpbi5jb20vcnVyYWwvMjItcG9ibGFjaW9uLWFtZXJpY2EtbGF0aW5hLWNhcmliZS1hY2NlZGUtZGlldGEtc2FsdWRhYmxlXzBfV09nN0FvcVBXci5odG1s0gEA?hl=en-US&gl=US&ceid=US%3Aen,16 de Enero del 2023 al 22 de Enero  del 2023
Igualdad,‘Chichila’ Navia aclaró comentario que hizo sobre Shakira; le recordaron supuesto hijo de Santiago Alarcón con la cantante,Jan 16,3,https://news.google.com/articles/CBMipQFodHRwczovL3d3dy5zZW1hbmEuY29tL2dlbnRlL2FydGljdWxvL2NoaWNoaWxhLW5hdmlhLWFjbGFyby1jb21lbnRhcmlvLXF1ZS1oaXpvLXNvYnJlLXNoYWtpcmEtbGUtcmVjb3JkYXJvbi1zdXB1ZXN0by1oaWpvLWRlLXNhbnRpYWdvLWFsYXJjb24tY29uLWxhLWNhbnRhbnRlLzIwMjMzNC_SAakBaHR0cHM6Ly93d3cuc2VtYW5hLmNvbS9hbXAvZ2VudGUvYXJ0aWN1bG8vY2hpY2hpbGEtbmF2aWEtYWNsYXJvLWNvbWVudGFyaW8tcXVlLWhpem8tc29icmUtc2hha2lyYS1sZS1yZWNvcmRhcm9uLXN1cHVlc3RvLWhpam8tZGUtc2FudGlhZ28tYWxhcmNvbi1jb24tbGEtY2FudGFudGUvMjAyMzM0Lw?hl=en-US&gl=US&ceid=US%3Aen,16 de Enero del 2023 al 22 de Enero  del 2023
Igualdad,Argentinos ven oportunidad de cobrar USD 3.000 al mes con ...,Jan 18,3,https://news.google.com/articles/CBMiZGh0dHBzOi8vd3d3LmNyaXB0b25vdGljaWFzLmNvbS9lbnRyZXZpc3Rhcy9hcmdlbnRpbm9zLW9wb3J0dW5pZGFkLWNvYnJhci11c2QtMzAwMC1tZXMtY3JpcHRvbW9uZWRhcy_SAQA?hl=en-US&gl=US&ceid=US%3Aen,16 de Enero del 2023 al 22 de Enero  del 2023
Igualdad,"Manifestaciones en Lima: 11,800 policías estarán a cargo del ...",Jan 18,3,https://news.google.com/articles/CBMidGh0dHBzOi8vZWxwZXJ1YW5vLnBlL25vdGljaWEvMjAyNTI1LW1hbmlmZXN0YWNpb25lcy1lbi1saW1hLTExODAwLXBvbGljaWFzLWVzdGFyYW4tYS1jYXJnby1kZWwtY29udHJvbC1lbi1sYS1jYXBpdGFs0gEA?hl=en-US&gl=US&ceid=US%3Aen,16 de Enero del 2023 al 22 de Enero  del 2023
Igualdad,"Empleo adecuado en el 2022 fue 9,5% menor que en el 2019",Jan 16,3,https://news.google.com/articles/CBMiY2h0dHBzOi8vZWxjb21lcmNpby5wZS9lY29ub21pYS9wZXJ1L2VtcGxlby1hZGVjdWFkby1lbi1lbC0yMDIyLWZ1ZS05NS1tZW5vci1xdWUtZW4tZWwtMjAxOS1ub3RpY2lhL9IBcmh0dHBzOi8vZWxjb21lcmNpby5wZS9lY29ub21pYS9wZXJ1L2VtcGxlby1hZGVjdWFkby1lbi1lbC0yMDIyLWZ1ZS05NS1tZW5vci1xdWUtZW4tZWwtMjAxOS1ub3RpY2lhLz9vdXRwdXRUeXBlPWFtcA?hl=en-US&gl=US&ceid=US%3Aen,16 de Enero del 2023 al 22 de Enero  del 2023
Igualdad,VIDEO: Noelia desafía la censura en Instagram con arriesgada micro falda,Jan 18,3,https://news.google.com/articles/CBMiiQFodHRwczovL2hlcmFsZG9kZW1leGljby5jb20ubXgvZXNwZWN0YWN1bG9zLzIwMjMvMS8xOC92aWRlby1ub2VsaWEtZGVzYWZpYS1sYS1jZW5zdXJhLWVuLWluc3RhZ3JhbS1jb24tYXJyaWVzZ2FkYS1taWNyby1mYWxkYS00NzQxMzcuaHRtbNIBiQFodHRwczovL2hlcmFsZG9kZW1leGljby5jb20ubXgvZXNwZWN0YWN1bG9zLzIwMjMvMS8xOC92aWRlby1ub2VsaWEtZGVzYWZpYS1sYS1jZW5zdXJhLWVuLWluc3RhZ3JhbS1jb24tYXJyaWVzZ2FkYS1taWNyby1mYWxkYS00NzQxMzcuaHRtbA?hl=en-US&gl=US&ceid=US%3Aen,16 de Enero del 2023 al 22 de Enero  del 2023
Igualdad,Nuevo Leon reaffirms its intention to strengthen alliances with Texas,Jan 19,3,https://news.google.com/articles/CBMiXWh0dHBzOi8vbWV4aWNvLW5vdy5jb20vbnVldm8tbGVvbi1yZWFmZmlybXMtaXRzLWludGVudGlvbi10by1zdHJlbmd0aGVuLWFsbGlhbmNlcy13aXRoLXRleGFzL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,16 de Enero del 2023 al 22 de Enero  del 2023
Igualdad,US $200M to be invested in EV battery production in Nuevo León,Jan 20,3,https://news.google.com/articles/CBMiS2h0dHBzOi8vbWV4aWNvbmV3c2RhaWx5LmNvbS9uZXdzL2xpdGhpdW0taW9uLWJhdHRlcnktcHJvZHVjdGlvbi1udWV2by1sZW9uL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,16 de Enero del 2023 al 22 de Enero  del 2023
Igualdad,Rob Schneider visits Nuevo León to show his support for Tigres,Jan 16,3,https://news.google.com/articles/CBMiWmh0dHBzOi8vZW4uYXMuY29tL3NvY2Nlci9yb2Itc2NobmVpZGVyLXZpc2l0cy1udWV2by1sZW9uLXRvLXNob3ctaGlzLXN1cHBvcnQtZm9yLXRpZ3Jlcy1uL9IBaWh0dHBzOi8vZW4uYXMuY29tL3NvY2Nlci9yb2Itc2NobmVpZGVyLXZpc2l0cy1udWV2by1sZW9uLXRvLXNob3ctaGlzLXN1cHBvcnQtZm9yLXRpZ3Jlcy1uLz9vdXRwdXRUeXBlPWFtcA?hl=en-US&gl=US&ceid=US%3Aen,16 de Enero del 2023 al 22 de Enero  del 2023
Igualdad,Cenntro Automotive México fabricará baterías de litio para autos ...,Jan 19,3,https://news.google.com/articles/CBMifGh0dHBzOi8vbWV4aWNvaW5kdXN0cnkuY29tL25vdGljaWEvY2VubnRyby1hdXRvbW90aXZlLW1leGljby1mYWJyaWNhcmEtYmF0ZXJpYXMtZGUtbGl0aW8tcGFyYS1hdXRvcy1lbGVjdHJpY29zLWVuLW51ZXZvLWxlb27SAQA?hl=en-US&gl=US&ceid=US%3Aen,16 de Enero del 2023 al 22 de Enero  del 2023
Igualdad,Liga MX: Jimenez stars for Club America and pro/rel soon?,Jan 16,3,https://news.google.com/articles/CBMihwFodHRwczovL3d3dy5lc3BuLmNvbS9zb2NjZXIvbWV4aWNhbi1saWdhLWJidmEtbXgvc3RvcnkvNDg1MzM4NS9saWdhLW14LWNsYXVzdXJhLXdlZWstMi10aWdyZXMtb3NjYXItamltZW5lei1jbHViLWFtZXJpY2EtcHJvbW90aW9uLXNvb27SAZQBaHR0cHM6Ly93d3cuZXNwbi5jb20vc29jY2VyL21leGljYW4tbGlnYS1iYnZhLW14L3N0b3J5LzQ4NTMzODUvbGlnYS1teC1jbGF1c3VyYS13ZWVrLTItdGlncmVzLW9zY2FyLWppbWVuZXotY2x1Yi1hbWVyaWNhLXByb21vdGlvbi1zb29uP3BsYXRmb3JtPWFtcA?hl=en-US&gl=US&ceid=US%3Aen,16 de Enero del 2023 al 22 de Enero  del 2023
Igualdad,Water pressure reduced in Monterrey metro area to avoid cuts,Jan 18,3,https://news.google.com/articles/CBMiR2h0dHBzOi8vbWV4aWNvbmV3c2RhaWx5LmNvbS9uZXdzL3dhdGVyLXByZXNzdXJlLXJlZHVjZWQtbW9udGVycmV5LWN1dHMv0gEA?hl=en-US&gl=US&ceid=US%3Aen,16 de Enero del 2023 al 22 de Enero  del 2023
Igualdad,Indian conglomerate Bharat Forge could invest in Mexico's auto ...,Jan 20,3,https://news.google.com/articles/CBMihAFodHRwczovL3d3dy5zdGVlbG9yYmlzLmNvbS9zdGVlbC1uZXdzL2xhdGVzdC1uZXdzL2luZGlhbi1jb25nbG9tZXJhdGUtYmhhcmF0LWZvcmdlLWNvdWxkLWludmVzdC1pbi1tZXhpY29zLWF1dG8taW5kdXN0cnktMTI3NjExNi5odG3SAQA?hl=en-US&gl=US&ceid=US%3Aen,16 de Enero del 2023 al 22 de Enero  del 2023
Igualdad,"NL governor in Davos, Cancún's Lucha Libre theme park and Tesla ...",Jan 16,3,https://news.google.com/articles/CBMid2h0dHBzOi8vbWV4aWNvbmV3c2RhaWx5LmNvbS9uZXdzL2VuLWJyZXZlLW5sLWdvdmVybm9yLWdvZXMtdG8tZGF2b3MtY2FuY3Vucy1sdWNoYS1saWJyZS10aGVtZS1wYXJrLWFuZC10ZXNsYS1kaXNjb3VudHMv0gEA?hl=en-US&gl=US&ceid=US%3Aen,16 de Enero del 2023 al 22 de Enero  del 2023
Igualdad,FEMSA launches new drive-thru and convenience concept in Mexico,Jan 17,3,https://news.google.com/articles/CBMicWh0dHBzOi8vd3d3LndvcmxkY29mZmVlcG9ydGFsLmNvbS9MYXRlc3QvTmV3cy8yMDIzL0phbnVhcnktKDEpL0ZFTVNBLWxhdW5jaGVzLW5ldy1kcml2ZS10aHJ1LWFuZC1jb252ZW5pZW5jZS1jb25j0gEA?hl=en-US&gl=US&ceid=US%3Aen,16 de Enero del 2023 al 22 de Enero  del 2023
Igualdad,Aerus Orders 30 Eviation Alice Electric Airplanes,Jan 17,3,https://news.google.com/articles/CBMigAFodHRwczovL3d3dy5mdXR1cmVmbGlnaHQuYWVyby9uZXdzLWFydGljbGUvMjAyMy0wMS0xNy9tZXhpY2FuLWFpcmxpbmUtc3RhcnQtb3JkZXJzLTMwLWV2aWF0aW9uLWFsaWNlLWVsZWN0cmljLWNvbW11dGVyLWFpcnBsYW5lc9IBAA?hl=en-US&gl=US&ceid=US%3Aen,16 de Enero del 2023 al 22 de Enero  del 2023
Igualdad,Why will Nicolás Ibáñez have to wait to make his Tigres debut?,Jan 19,3,https://news.google.com/articles/CBMiWWh0dHBzOi8vZW4uYXMuY29tL3NvY2Nlci93aHktd2lsbC1uaWNvbGFzLWliYW5lei1oYXZlLXRvLXdhaXQtdG8tbWFrZS1oaXMtdGlncmVzLWRlYnV0LW4v0gFoaHR0cHM6Ly9lbi5hcy5jb20vc29jY2VyL3doeS13aWxsLW5pY29sYXMtaWJhbmV6LWhhdmUtdG8td2FpdC10by1tYWtlLWhpcy10aWdyZXMtZGVidXQtbi8_b3V0cHV0VHlwZT1hbXA?hl=en-US&gl=US&ceid=US%3Aen,16 de Enero del 2023 al 22 de Enero  del 2023
Igualdad,Steel Dynamics buys land in San Luis Potosí state,Jan 17,3,https://news.google.com/articles/CBMib2h0dHBzOi8vd3d3LnN0ZWVsb3JiaXMuY29tL3N0ZWVsLW5ld3MvbGF0ZXN0LW5ld3Mvc3RlZWwtZHluYW1pY3MtYnV5cy1sYW5kLWluLXNhbi1sdWlzLXBvdG9zaS1zdGF0ZS0xMjc1NTQwLmh0bdIBAA?hl=en-US&gl=US&ceid=US%3Aen,16 de Enero del 2023 al 22 de Enero  del 2023
Igualdad,Texas A&M AgriLife scientist publishes complete U.S.-Mexico ...,Jan 18,3,https://news.google.com/articles/CBMicmh0dHBzOi8vd3d3Lm9hb2EuY29tL2xvY2FsLW5ld3MvdGV4YXMtYW0tYWdyaWxpZmUtc2NpZW50aXN0LXB1Ymxpc2hlcy1jb21wbGV0ZS11LXMtbWV4aWNvLWJvcmRlcmxhbmRzLWFxdWlmZXItbWFwL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,16 de Enero del 2023 al 22 de Enero  del 2023
Igualdad,Mexico records week with the most COVID deaths in the sixth wave,Jan 18,3,https://news.google.com/articles/CBMiX2h0dHBzOi8vd3d3LnZhbGxhcnRhZGFpbHkuY29tL21leGljby1yZWNvcmRzLXdlZWstd2l0aC10aGUtbW9zdC1jb3ZpZC1kZWF0aHMtaW4tdGhlLXNpeHRoLXdhdmUv0gFlaHR0cHM6Ly93d3cudmFsbGFydGFkYWlseS5jb20vbWV4aWNvLXJlY29yZHMtd2Vlay13aXRoLXRoZS1tb3N0LWNvdmlkLWRlYXRocy1pbi10aGUtc2l4dGgtd2F2ZS8_YW1wPTE?hl=en-US&gl=US&ceid=US%3Aen,16 de Enero del 2023 al 22 de Enero  del 2023
Igualdad,AMLO outlines pending issues with Canadian m...,Jan 19,3,https://news.google.com/articles/CBMiVGh0dHBzOi8vd3d3LmJuYW1lcmljYXMuY29tL2VuL25ld3MvYW1sby1vdXRsaW5lcy1wZW5kaW5nLWlzc3Vlcy13aXRoLWNhbmFkaWFuLW1pbmVyc9IBAA?hl=en-US&gl=US&ceid=US%3Aen,16 de Enero del 2023 al 22 de Enero  del 2023
Igualdad,Mexico’s Santa María dam 78% complete,Jan 16,3,https://news.google.com/articles/CBMiRmh0dHBzOi8vd3d3LmJuYW1lcmljYXMuY29tL2VuL25ld3MvbWV4aWNvcy1zYW50YS1tYXJpYS1kYW0tNzgtY29tcGxldGXSAQA?hl=en-US&gl=US&ceid=US%3Aen,16 de Enero del 2023 al 22 de Enero  del 2023
Igualdad,OMA's high-flying plans for 2023,Jan 16,3,https://news.google.com/articles/CBMiSGh0dHBzOi8vd3d3LmJuYW1lcmljYXMuY29tL2VuL2ludGVydmlld3Mvb21hcy1oaWdoLWZseWluZy1wbGFucy1mb3ItMjAyM9IBAA?hl=en-US&gl=US&ceid=US%3Aen,16 de Enero del 2023 al 22 de Enero  del 2023
Igualdad,Why desalination doesn't take off in Mexico,Jan 18,3,https://news.google.com/articles/CBMiUWh0dHBzOi8vd3d3LmJuYW1lcmljYXMuY29tL2VuL2ZlYXR1cmVzL3doeS1kZXNhbGluYXRpb24tZG9lc250LXRha2Utb2ZmLWluLW1leGljb9IBAA?hl=en-US&gl=US&ceid=US%3Aen,16 de Enero del 2023 al 22 de Enero  del 2023
Igualdad,Cases of extremely contagious Kraken variant of COVID have ...,Jan 16,3,https://news.google.com/articles/CBMie2h0dHBzOi8vd3d3LnZhbGxhcnRhZGFpbHkuY29tL2Nhc2VzLW9mLWV4dHJlbWVseS1jb250YWdpb3VzLWtyYWtlbi12YXJpYW50LW9mLWNvdmlkLWhhdmUtYWxyZWFkeS1iZWVuLWlkZW50aWZpZWQtaW4tbWV4aWNvL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,16 de Enero del 2023 al 22 de Enero  del 2023
Igualdad,A new WHO bottle bioassay method to assess the susceptibility of ...,Jan 20,3,https://news.google.com/articles/CBMiUWh0dHBzOi8vcGFyYXNpdGVzYW5kdmVjdG9ycy5iaW9tZWRjZW50cmFsLmNvbS9hcnRpY2xlcy8xMC4xMTg2L3MxMzA3MS0wMjItMDU1NTQtN9IBAA?hl=en-US&gl=US&ceid=US%3Aen,16 de Enero del 2023 al 22 de Enero  del 2023
Igualdad,Business travel to Mexico made a comeback in 2022,Jan 16,3,https://news.google.com/articles/CBMiRmh0dHBzOi8vbWV4aWNvbmV3c2RhaWx5LmNvbS9uZXdzL2J1c2luZXNzLXRyYXZlbC1tZXhpY28tY29tZWJhY2stMjAyMi_SAQA?hl=en-US&gl=US&ceid=US%3Aen,16 de Enero del 2023 al 22 de Enero  del 2023
Igualdad,Latam's second largest market sees EV footprint rising,Jan 17,3,https://news.google.com/articles/CBMieWh0dHBzOi8vd3d3Lmdsb2JhbGZsZWV0LmNvbS9lbi9tYW51ZmFjdHVyZXJzL2xhdGluLWFtZXJpY2EvZmVhdHVyZXMvbGF0YW1zLXNlY29uZC1sYXJnZXN0LW1hcmtldC1zZWVzLWV2LWZvb3RwcmludC1yaXNpbmfSAQA?hl=en-US&gl=US&ceid=US%3Aen,16 de Enero del 2023 al 22 de Enero  del 2023
Igualdad,"Axtel, S.A.B. de C.V. Announces a Tender Offer for up to U.S. ...",Jan 17,3,https://news.google.com/articles/CBMiwwFodHRwczovL3d3dy5wcm5ld3N3aXJlLmNvbS9uZXdzLXJlbGVhc2VzL2F4dGVsLXNhYi1kZS1jdi1hbm5vdW5jZXMtYS10ZW5kZXItb2ZmZXItZm9yLXVwLXRvLXVzLTc1LTAwMC0wMDAtYWdncmVnYXRlLXByaW5jaXBhbC1hbW91bnQtb2YtaXRzLW91dHN0YW5kaW5nLTYtMzc1LXNlbmlvci1ub3Rlcy1kdWUtMjAyNC0tMzAxNzI0MDM5Lmh0bWzSAQA?hl=en-US&gl=US&ceid=US%3Aen,16 de Enero del 2023 al 22 de Enero  del 2023
Igualdad,Aeromar Facing Serious Penalties For Evasion Of Tax And Airport ...,Jan 18,3,https://news.google.com/articles/CBMiOmh0dHBzOi8vc2ltcGxlZmx5aW5nLmNvbS9hZXJvbWFyLXRheC1haXJwb3J0LWZlZS1ldmFzaW9ucy_SAQA?hl=en-US&gl=US&ceid=US%3Aen,16 de Enero del 2023 al 22 de Enero  del 2023
Igualdad,Driscoll's new Sweetest Batch Strawberries is named the Zara ...,Jan 18,3,https://news.google.com/articles/CBMie2h0dHBzOi8vd3d3LmZyZXNocGxhemEuY29tL29jZWFuaWEvYXJ0aWNsZS85NDk1NDcxL2RyaXNjb2xsLXMtbmV3LXN3ZWV0ZXN0LWJhdGNoLXN0cmF3YmVycmllcy1pcy1uYW1lZC10aGUtemFyYS1zdHJhd2JlcnJ5L9IBAA?hl=en-US&gl=US&ceid=US%3Aen,16 de Enero del 2023 al 22 de Enero  del 2023
Igualdad,High demand for Tunisian dates as the month of Ramadan ...,Jan 18,3,https://news.google.com/articles/CBMie2h0dHBzOi8vd3d3LmZyZXNocGxhemEuY29tL25vcnRoLWFtZXJpY2EvYXJ0aWNsZS85NDk1NDU1L2hpZ2gtZGVtYW5kLWZvci10dW5pc2lhbi1kYXRlcy1hcy10aGUtbW9udGgtb2YtcmFtYWRhbi1hcHByb2FjaGVzL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,16 de Enero del 2023 al 22 de Enero  del 2023
Igualdad,"Daily Schmankerl: The aftermath of Bayern Munich vs. RB Leipzig; Bayern linked to Kai Havertz again; Finally,…",Jan 21,3,https://news.google.com/articles/CBMinQFodHRwczovL3d3dy5iYXZhcmlhbmZvb3RiYWxsd29ya3MuY29tLzIwMjMvMS8yMS8yMzU2MzI0Ni9iYXllcm4tbXVuaWNoLXJiLWxlaXB6aWctYmF5ZXJuLWhhdmVydHotY2hlbHNlYS1tYXJjby1yZXVzLW1hbmNoZXN0ZXItdW5pdGVkLWZjLWJhcmNlbG9uYS1uYWdlbHNtYW5u0gGqAWh0dHBzOi8vd3d3LmJhdmFyaWFuZm9vdGJhbGx3b3Jrcy5jb20vcGxhdGZvcm0vYW1wLzIwMjMvMS8yMS8yMzU2MzI0Ni9iYXllcm4tbXVuaWNoLXJiLWxlaXB6aWctYmF5ZXJuLWhhdmVydHotY2hlbHNlYS1tYXJjby1yZXVzLW1hbmNoZXN0ZXItdW5pdGVkLWZjLWJhcmNlbG9uYS1uYWdlbHNtYW5u?hl=en-US&gl=US&ceid=US%3Aen,16 de Enero del 2023 al 22 de Enero  del 2023
Igualdad,“In Peru we are facing financial challenges as a direct consequence ...,Jan 20,3,https://news.google.com/articles/CBMijwFodHRwczovL3d3dy5mcmVzaHBsYXphLmNvbS9ub3J0aC1hbWVyaWNhL2FydGljbGUvOTQ5NjQ0Ny9pbi1wZXJ1LXdlLWFyZS1mYWNpbmctZmluYW5jaWFsLWNoYWxsZW5nZXMtYXMtYS1kaXJlY3QtY29uc2VxdWVuY2Utb2YtY3VycmVudC1zdHJpa2VzL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,16 de Enero del 2023 al 22 de Enero  del 2023
Igualdad,"If you receive a call with a number beginning with +811, do not ...",Jan 19,3,https://news.google.com/articles/CBMigAFodHRwczovL3d3dy50aGV5dWNhdGFudGltZXMuY29tLzIwMjMvMDEvaWYteW91LXJlY2VpdmUtYS1jYWxsLXdpdGgtYS1udW1iZXItYmVnaW5uaW5nLXdpdGgtODExLWRvLW5vdC1hbnN3ZXItb3ItcmV0dXJuLXRoZS1jYWxsL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,16 de Enero del 2023 al 22 de Enero  del 2023
Igualdad,Chedraui says they plan to open 64 new stores in 2023,Jan 19,3,https://news.google.com/articles/CBMiXWh0dHBzOi8vcml2aWVyYS1tYXlhLW5ld3MuY29tL2NoZWRyYXVpLXNheXMtdGhleS1wbGFuLXRvLW9wZW4tNjQtbmV3LXN0b3Jlcy1pbi0yMDIzLzIwMjMuaHRtbNIBAA?hl=en-US&gl=US&ceid=US%3Aen,16 de Enero del 2023 al 22 de Enero  del 2023
Igualdad,Cold Front 25 will cause temperatures of up to -10 degrees with frost ...,Jan 20,3,https://news.google.com/articles/CBMihAFodHRwczovL3d3dy50aGV5dWNhdGFudGltZXMuY29tLzIwMjMvMDEvY29sZC1mcm9udC0yNS13aWxsLWNhdXNlLXRlbXBlcmF0dXJlcy1vZi11cC10by0xMC1kZWdyZWVzLXdpdGgtZnJvc3QtaW4tc29tZS1tZXhpY2FuLXN0YXRlcy_SAQA?hl=en-US&gl=US&ceid=US%3Aen,16 de Enero del 2023 al 22 de Enero  del 2023
Igualdad,NSW stone fruit harvest hurt by disease and floods,Jan 16,3,https://news.google.com/articles/CBMiZWh0dHBzOi8vd3d3LmZyZXNocGxhemEuY29tL2V1cm9wZS9hcnRpY2xlLzk0OTQ1NzQvbnN3LXN0b25lLWZydWl0LWhhcnZlc3QtaHVydC1ieS1kaXNlYXNlLWFuZC1mbG9vZHMv0gEA?hl=en-US&gl=US&ceid=US%3Aen,16 de Enero del 2023 al 22 de Enero  del 2023
Igualdad,Cheaper Model 2 release to precede Roadster 2 as Tesla shifts ...,Jan 19,3,https://news.google.com/articles/CBMigwFodHRwczovL3d3dy5ub3RlYm9va2NoZWNrLm5ldC9DaGVhcGVyLU1vZGVsLTItcmVsZWFzZS10by1wcmVjZWRlLVJvYWRzdGVyLTItYXMtVGVzbGEtc2hpZnRzLWZvY3VzLXRvLW1hc3MtRVYtYWRvcHRpb24uNjgyOTI3LjAuaHRtbNIBAA?hl=en-US&gl=US&ceid=US%3Aen,16 de Enero del 2023 al 22 de Enero  del 2023
Igualdad,Why Tire Repair Workshops Are the Target of a Wave of Violence in ...,Jan 19,3,https://news.google.com/articles/CBMiamh0dHBzOi8vc21hbGx3YXJzam91cm5hbC5jb20vanJubC9hcnQvd2h5LXRpcmUtcmVwYWlyLXdvcmtzaG9wcy1hcmUtdGFyZ2V0LXdhdmUtdmlvbGVuY2UtZ3VhbmFqdWF0by1tZXhpY2_SAQA?hl=en-US&gl=US&ceid=US%3Aen,16 de Enero del 2023 al 22 de Enero  del 2023
Igualdad,RFP alert: East Bay Municipal Utility District seeks turnkey solar ...,Jan 17,3,https://news.google.com/articles/CBMie2h0dHBzOi8vcHYtbWFnYXppbmUtdXNhLmNvbS8yMDIzLzAxLzE3L3JmcC1hbGVydC1lYXN0LWJheS1tdW5pY2lwYWwtdXRpbGl0eS1kaXN0cmljdC1zZWVrcy10dXJua2V5LXNvbGFyLWNhbm9weS1zdHJ1Y3R1cmVzL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,16 de Enero del 2023 al 22 de Enero  del 2023
Igualdad,"AAA Announce Three TripleMania Shows & Lucha Libre World Cup, Alberto Del Río Set to Make Return",Jan 17,3,https://news.google.com/articles/CBMifWh0dHBzOi8vd3d3LmZpZ2h0ZnVsLmNvbS93cmVzdGxpbmcvYWFhLWFubm91bmNlLXRocmVlLXRyaXBsZW1hbmlhLXNob3dzLWx1Y2hhLWxpYnJlLXdvcmxkLWN1cC1hbGJlcnRvLWRlbC1yaW8tc2V0LW1ha2UtcmV0dXJu0gGBAWh0dHBzOi8vd3d3LmZpZ2h0ZnVsLmNvbS93cmVzdGxpbmcvYWFhLWFubm91bmNlLXRocmVlLXRyaXBsZW1hbmlhLXNob3dzLWx1Y2hhLWxpYnJlLXdvcmxkLWN1cC1hbGJlcnRvLWRlbC1yaW8tc2V0LW1ha2UtcmV0dXJuP2FtcA?hl=en-US&gl=US&ceid=US%3Aen,16 de Enero del 2023 al 22 de Enero  del 2023
Igualdad,Reducen suministro de agua en Monterrey para evitar escasez,Jan 17,3,https://news.google.com/articles/CBMicWh0dHBzOi8vd3d3Lmpvcm5hZGEuY29tLm14L25vdGFzLzIwMjMvMDEvMTcvZXN0YWRvcy9yZWR1Y2VuLXN1bWluaXN0cm8tZGUtYWd1YS1lbi1udWV2by1sZW9uLXBhcmEtZXZpdGFyLWVzY2FzZXov0gEA?hl=en-US&gl=US&ceid=US%3Aen,16 de Enero del 2023 al 22 de Enero  del 2023
